cat1,cat10,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,favorite_count,hour,image,level,nadj,nadv,nemoji,nlevel,nword,orginal,padj,padv,pemoji,plevel,pnoun,punc1,punc2,punc3,pword,question,result,retweets_count,sarcasm,sentiment,text,time,tweet_id,url,user_name
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,listening to The Weeknd and J Cole and Herb rn and I feel so relaxed man,17-Feb-2017 (03:05:05.000000),832425609146011648,0,nolimitcoco
0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,4,1,2,1,0,1,3,0,3,0,4,1,0,0,0,1,I've managed to finish all my assignments so far this semester not at the last minute &amp; I feel so much more relaxed??? wow @ me,17-Feb-2017 (02:50:20.000000),832421896218083328,0,sukaiyeols
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,I Feel Well Relaxed . . I Should Have All The Energy Tomorrow At Work,17-Feb-2017 (02:48:51.000000),832421525122904064,0,xLATANYA_
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,1,Watching busted while I'm in bed makes me feel so relaxed and happy 😍😍🎶🎹🎸📀,17-Feb-2017 (02:14:56.000000),832412988548202496,0,CharlieLloyd15
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel soooo relaxed,17-Feb-2017 (02:11:03.000000),832412009970880512,0,Psychorayne
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,1,Basil makes me feel invigorated yet relaxed.  I wash my hands more just to smell it :) #MrsMeyersCrowd #sponsored https://t.co/jWio344G0V,17-Feb-2017 (02:07:20.000000),832411075664551936,0,serendipitydzin
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Finally in bed omg 😩❤️ I feel so relaxed,17-Feb-2017 (02:03:08.000000),832410019941478400,0,Taniyah_TjMommy
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,1,2,1,0,1,3,0,0,0,6,0,0,0,0,1,"RP is done for the night. I feel much more relaxed than I was 8 hours ago, lol. I'm still very happy and excited for what's to come. 💜",17-Feb-2017 (02:00:52.000000),832409448698302464,0,_lilsolenya
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,0,0,0,1,@TheSoapPoet beautiful ....I feel so relaxed looking at this,17-Feb-2017 (01:40:54.000000),832404424219832320,0,Bunky2011
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Work has me so stressed out I can't even come home and feel relaxed cause I'm already thinking bout tomorrow smh,17-Feb-2017 (01:25:20.000000),832400504722436096,0,FnohemiU
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,"When I’m by your side. It’s strange, but I feel relaxed -AKB48 : tobenai agehachou-",17-Feb-2017 (01:03:11.000000),832394930651664384,0,qissuko
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,2,0,0,0,0,1,@EricCottsCA @GoodmanESPN @NITStan lol im relaxed just feel weird right now. You literally are doing the same thing I supposedly did.,17-Feb-2017 (00:51:48.000000),832392068253220864,0,shankle22
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"For dinner I had hummus, curried pumpkin and baby bok choi. My insides feel relaxed",17-Feb-2017 (00:40:48.000000),832389297554673664,0,Irethsurion
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,2,0,0,0,0,1,"Thanks. I feel super relaxed now, Doc. https://t.co/60UeYCuuJl",17-Feb-2017 (00:32:49.000000),832387291377176576,1,SpoonyC76
1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,1,1,1,0,1,3,2,0,0,3,0,0,1,0,1,@mitchellvii I love that!! I feel so up beat after today's press conference. He owned that room and seemed genuinely relaxed. At his best.,17-Feb-2017 (00:32:27.000000),832387198502760448,0,JeanS_Virginia
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,1,0,1,2,0,0,0,3,0,0,0,0,1,luke's voice is literally the most beautiful voice i've ever heard. it makes me feel safe and relaxed,17-Feb-2017 (00:06:44.000000),832380725802434560,0,killinqtime
0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,2,0,0,0,0,1,This new t shirt is supposed to be a 'relaxed fit' but i feel kinda stressed out wearing it #falseadvertising,16-Feb-2017 (23:47:38.000000),832375919662735360,0,thefireistarted
0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,1,0,0,0,0,5,1,3,0,0,1,0,0,0,0,@Briashaa_04 why ain't you let me know he was on there? I'm trynna feel relaxed and watch him do his thing?!?,16-Feb-2017 (23:11:22.000000),832366790684573696,0,heyyyyits_jay
0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,2,1,0,1,0,1,5,0,0,0,2,0,0,0,0,1,- eyes as the band starts playing the slightly Caribbean beat. I love it. It makes me feel more relaxed and reminds me of why this song -,16-Feb-2017 (23:06:47.000000),832365636948983808,0,iKnowNoBounds
0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Done with the Chiropractor for today ... ahh i feel so relaxed.,16-Feb-2017 (22:58:37.000000),832363583329751040,0,LustToxic
0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,0,0,0,0,1,"@Kenyu05 fan art will ensue.Also I will make these as digitalpaintings really, I tend to feel relaxed when I paint for long periods of time.",16-Feb-2017 (22:53:09.000000),832362208034107392,0,Kenyu05
0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,anxiety at an all time high. but i feel relaxed?,16-Feb-2017 (22:48:24.000000),832361013966090240,0,TheLindaWang
0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,I made an evolution to feel relaxed with the bad smell in the animation shop or the Comicket other way round.×.4,16-Feb-2017 (22:32:49.000000),832357092484800512,0,moetan_bot
0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,1,I still have a lot to do today this is the first time I feel relaxed in days,16-Feb-2017 (22:21:33.000000),832354254698459136,0,SayWhatRachel
0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,Sand. Wind. Ocean. Salt. Air. That combination has me feeling all so relaxed I feel exhausted. A… https://t.co/3Y2xTgPk3g,16-Feb-2017 (22:21:08.000000),832354150038040576,1,AmyDawnSBELoved
0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"I agree with @jodyizm. After making that transition from 16gb to 128gb, I feel so relaxed. No need to delete anything 🙅🏾",16-Feb-2017 (22:18:21.000000),832353451162161152,0,AkanButNoJeezyy
0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,I do not rush so you will feel relaxed with me!! https://t.co/GETeG0grHs   Brighton Escorts https://t.co/ZVHA6JeMzt,16-Feb-2017 (22:13:22.000000),832352196473843712,1,PlanetCallGirls
0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,0,0,2,1,1,1,0,1,1,1,0,0,2,0,0,0,0,1,Been stressed/down most the week. But after #bootcamp and a choir rehearsal now I feel more relaxed! https://t.co/FxCbvIGeOx,16-Feb-2017 (22:05:03.000000),832350103331622912,0,KatBMackey
0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,0,0,0,0,1,I just got out of the shower and I feel so comfortable and relaxed and I do not wanna work tonight,16-Feb-2017 (22:00:31.000000),832348962250166272,0,alexthestar_
0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,@AmazingPhil i feel so relaxed now knowing its finished lmao,16-Feb-2017 (22:00:15.000000),832348894226952192,0,disharryland
0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Just got the epidural I finally feel relaxed went all the way to 7cm with no medication.,16-Feb-2017 (21:57:22.000000),832348170164256768,0,Mersaydeeez95
1,0,0,1,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,I won't feel relaxed until about 8:45am tomorrow when my supervisor is finished ripping my lesson plan apart :),16-Feb-2017 (21:41:18.000000),832344125169135616,0,_PATonthebackk
0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,-1,1,-1,1,1,0,0,1,0,4,0,0,0,1,0,0,0,0,-1,So I easily have slept for the past 12 hours or so and I feel so relaxed 😍Then I find out some shit news and it ruins my mood 😑😑😑😑😑,16-Feb-2017 (21:37:04.000000),832343059174215680,0,SmkGaming05
0,0,0,0,0,0,0,0,0,1,3,21,0,0,0,0,0,0,3,1,0,1,0,1,2,0,0,0,3,0,0,0,0,1,"Wow I love watching YouTuber's nightly routine videos, makes me feel so relaxed lol",16-Feb-2017 (21:22:14.000000),832339325937258496,0,daniiiogier
0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,0,1,0,1,1,0,2,0,1,1,0,0,0,1,Will I feel more balanced and relaxed as a result of this work diet? Will everything get done? https://t.co/UhptZmi3Hw,16-Feb-2017 (21:21:25.000000),832339123482525696,1,Findsuitablejob
0,0,0,1,0,0,0,0,0,0,13,21,0,0,0,0,0,0,1,1,0,1,0,1,1,0,2,0,1,1,0,5,0,1,Will I feel more balanced and relaxed as a result of this work diet? Will everything get done? https://t.co/V65eXYWKLj,16-Feb-2017 (21:19:10.000000),832338555695423488,1,ELLEmagazine
0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,0,0,0,1,It's a rather quiet afternoon. The sun twinkles brightly. Another day in paradise. I feel relaxed.,16-Feb-2017 (21:13:17.000000),832337074959310848,0,wurtzbot
0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,@AmberLCast music was the only way I could feel relaxed.,16-Feb-2017 (20:46:22.000000),832330302441795584,0,Seighan_N22
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,I FRIDAY FEELS I The weekends almost here.....This image from the #penthouse @bannisterspavilion evokes a relaxed... https://t.co/ekEK1RWCGu,16-Feb-2017 (20:41:12.000000),832328999783264256,1,alwillinteriors
0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,2,0,0,0,0,1,like its the kind of tired where ur whole body feels it like its sore and relaxed I gotta die,16-Feb-2017 (20:08:15.000000),832320708751552512,0,DMLIMITSABRINA
0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,Showers after a good workout are my fav I feel so relaxed,16-Feb-2017 (20:06:01.000000),832320148413353984,0,sondranevalee
1,0,0,0,0,0,0,0,0,1,2,19,0,0,2,-1,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,-1,@realDonaldTrump That poor Katie Tur on msnbc. I now just feel sorry for her. Doesn't get how nice the relaxed coffee table press talk was.,16-Feb-2017 (19:59:15.000000),832318444871745536,0,SuperNovaElite2
0,1,1,0,0,0,0,0,0,0,0,19,0,0,1,-1,0,-1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,-1,@jeffreylord @CNN   If you think he looked relaxed I feel sad about the family you grew up in.   He is mentally unstable.,16-Feb-2017 (19:37:48.000000),832313044386586624,0,shabana314
0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,2,1,0,1,0,1,4,0,2,0,2,1,0,0,0,1,so I couldn't sleep bc stress frm exams lol?? n did like 80% of a mfm paper n now I feel so proud of myself n relaxed enough to sleep I hope,16-Feb-2017 (19:26:12.000000),832310126056927232,0,germyleow
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,1,I know what u feel so I advise u to cry or do any thing until u feel completely relaxed 🙄,16-Feb-2017 (19:17:27.000000),832307924097708032,0,LolaHabeeb
0,0,0,0,0,0,0,1,0,0,2,19,0,0,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,Relaxed to the point that it feels like I'm in a semi coma 🌴💤,16-Feb-2017 (19:10:57.000000),832306287987851264,0,sedalim
0,2,1,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,0,0,0,0,1,"I sometimes feel like my parents are too relaxed, I literally tattooed my finger and my mum said it was 'naughty but funny'",16-Feb-2017 (18:06:24.000000),832290043645550592,0,lorettascarlett
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,1,1,1,0,1,2,0,0,0,3,0,0,0,0,1,"Tried sensory deprivation at @justfloat last night. I wasn't sure what to expect, but honestly I felt so amazing an… https://t.co/o4WBHqwHKP",16-Feb-2017 (17:58:33.000000),832288069134872576,1,ItsChrisBentley
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,2,0,0,0,0,1,"my creativity, and it feels so good. and i feel like i'm way more relaxed, like i let go on a lot of things through out spreads",16-Feb-2017 (17:39:02.000000),832283156564832256,0,ijsvogel_
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,1,2,1,0,1,2,0,0,0,2,0,0,0,0,1,"Amazingly, I managed to feel relaxed as I touched @ImWalkerBait's face and felt her soft lips press into mine. The serenity didn't last--",16-Feb-2017 (17:33:48.000000),832281838504779776,0,FeartheElyza
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,@NitroX72 i feel relaxed staring at it,16-Feb-2017 (17:25:48.000000),832279827763884032,0,Outhouse_Deco
0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,3,1,2,1,0,1,3,0,0,0,3,0,0,0,0,1,"I can't really describe how relieved and relaxed I feel after this funeral. Like I'm floating. Not happy, just okay with things",16-Feb-2017 (17:06:43.000000),832275025348661248,0,FreyjaErlings
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,1,0,1,0,1,1,2,0,0,3,0,0,0,0,1,"@SandraLeeMD Suddenly I feel cleaner and very, very relaxed.  Thanks Dr. Lee!!",16-Feb-2017 (17:00:59.000000),832273581308456960,0,kwdorst
0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,@Crowdfire Nature because when I look at it I feel relaxed.,16-Feb-2017 (16:40:15.000000),832268365288894464,0,LonelyHalfGhoul
0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,0,0,0,1,@_FvckStevo I feel so relaxed it's unreal. never been so happy to get a 0 before,16-Feb-2017 (16:39:08.000000),832268084807352320,0,macobjiles
0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,@NYTStyles Couldn't agree with @DarcyNYT more! Adding the backseat shot to my wedding shoots lately. There's a rela… https://t.co/iuYY7PIOdA,16-Feb-2017 (15:40:10.000000),832253243807895552,1,misstraceynolan
0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,-1,0,-1,1,1,0,0,0,0,5,1,2,0,1,1,0,0,0,-1,I feel kinda weird like I'm not quite anxious or stressed but I'm not relaxed either idk how to explain how I'm feeling cos I'm not sure??!,16-Feb-2017 (15:25:00.000000),832249427452579840,0,tattedxbiebs
0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,1,1,1,1,1,6,0,0,0,2,0,0,0,0,1,"@moon7128tris Hi dear♡ I'm glad you slept well :) I'm good, thank you :) I bought flowers on the way to home. flowers makes me feel relaxed♡",16-Feb-2017 (15:20:12.000000),832248220629688320,0,MOHDJOGBRW
0,1,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,@mariedestineee I finally get to see my dad relaxed and feel better now,16-Feb-2017 (14:57:52.000000),832242600090402816,0,yourdestineeeee
0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,1,1,1,0,1,1,2,0,0,2,0,0,1,0,1,"My heart feels relaxed having known that Jubilee will win the upcoming elections,oh! How happy I am.!#NASAFlagbearer",16-Feb-2017 (14:44:54.000000),832239337085476864,0,Sammiflaiva_254
0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,1,1,0,1,0,1,2,1,0,0,1,0,0,0,0,1,i love @jasminethompson her renditions ❤ makes me feel relaxed all the time. lov you girl! ❤❤❤,16-Feb-2017 (14:22:59.000000),832233818287329280,0,ochecheolove
0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,0,3,0,0,0,0,1,I feel more relaxed and more aware,16-Feb-2017 (13:57:47.000000),832227477451845632,0,westup418
0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,1,1,1,0,1,1,1,0,0,2,0,0,0,0,1,Happening Today at 6:30 &amp; I feel relaxed just anticipating this great event. Everyone is welcome! https://t.co/3WQ5LHNfyI,16-Feb-2017 (13:56:13.000000),832227083627683840,1,visionot1
0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,1,1,0,1,0,1,1,0,2,1,1,1,0,0,0,1,Aghhhh shet i need to be more tensed/pressured/anxious/worried...why do i feel this chill/relaxed? Have i lost it? 😶,16-Feb-2017 (13:52:51.000000),832226234708815872,0,Nardz10699
0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,3,0,0,0,0,1,"@life_spaces #CornerOfMyHeart Feel Very Relaxed,Just Love To Sit There Specially In Morning When I Take Tea And Rea… https://t.co/WhzMtdmQWC",16-Feb-2017 (13:44:48.000000),832224210533621760,1,Rain_Man25
0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,2,0,0,0,0,1,"today i honestly feel so good, rn i'm relaxed and nobody can ruin this day",16-Feb-2017 (13:21:06.000000),832218244849233920,0,glitterjesse
0,1,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,2,1,2,1,0,1,2,0,0,0,2,0,0,0,0,1,Feels good to be back to what I know. I actually feel relaxed. That's my best friend.,16-Feb-2017 (13:20:34.000000),832218113865285632,0,IamKruCiial_
0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,2,1,0,1,1,1,1,0,0,0,2,0,0,0,0,1,@GeorginaDoes hahaha I feel very relaxed now 😎,16-Feb-2017 (12:49:43.000000),832210348673421312,0,planeschampagne
0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,"I feel like this Saturday should be a ""Treat-Yo-Self"" Saturday. Any ideas on how to spend it? I've never relaxed before in my life ¯\_(ツ)_/¯",16-Feb-2017 (12:39:55.000000),832207882716327936,0,_hotdogwater
0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,1,2,0,0,0,0,1,amazing how my body feels so relaxed... mind too. I actually feel powerful,16-Feb-2017 (12:09:55.000000),832200330624561152,0,joeylegz
0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,God I want to feel that relaxed https://t.co/1OiC5pR0RA,16-Feb-2017 (12:09:48.000000),832200304661774336,1,KarenUnrue
0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,2,1,0,1,0,1,3,0,0,0,2,0,0,0,0,1,"I've listen to that album about 5 times already and this is my favorite SOAD album so far, it always made me feel r… https://t.co/41YQnF6Y6W",16-Feb-2017 (12:08:48.000000),832200052131102720,1,robbieoctagon
0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,But then now I just got done praying so I feel somewhat relaxed. I'm gonna take a nap and hope that the rest of my day isn't as shitty,16-Feb-2017 (11:53:07.000000),832196105609818112,0,Taemination_
0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,2,0,0,0,0,1,@ezraluthors it is omg i feel so relaxed so nice so cool,16-Feb-2017 (11:48:26.000000),832194926196695040,0,JUSTICLEAGUDARK
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,"I just wanna feel relaxed, right now. 😓",16-Feb-2017 (10:52:44.000000),832180907255554048,0,WardedBagui
0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,"woah you stopped
nice hahahahahahahah
i feel relaxed",16-Feb-2017 (10:52:42.000000),832180899441545216,0,juuchiruru
0,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,@life_spaces I feel relaxed with my spouse on this sofa cum bed https://t.co/AHB0AVY45Q,16-Feb-2017 (10:17:17.000000),832171986818387968,0,sanan_rajeev
0,0,0,0,0,0,0,0,0,0,7,10,1,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,0,1,0,1,@wheresshellyii #dctravchat I do feel happiest and most relaxed when I'm in nature. Usually a forest. https://t.co/Ha0X1yivVQ,16-Feb-2017 (10:10:21.000000),832170243934056448,0,RTWBarefoot
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel so relaxed today ☆,16-Feb-2017 (09:31:39.000000),832160502092529664,0,PandafLaura
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,I'd feel a lot more relaxed... 😏😏😏 https://t.co/o1fpCmK0yT,16-Feb-2017 (09:20:46.000000),832157764252270592,1,caramel_sin
0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,2,1,1,3,0,3,1,0,0,0,2,0,0,0,0,1,"Greatest study break ever, I feel very relaxed.",16-Feb-2017 (09:17:47.000000),832157014780321792,0,yaneeXfranco
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,1,3,1,1,1,1,1,0,0,4,0,0,0,0,1,"Detroit, MI&amp;the 🏡 I grew up in is my REAL HOME! Home is where U feel comfortable,relaxed,love,your things are safe&amp;positivity.This ISN'T IT",16-Feb-2017 (08:55:27.000000),832151392299126784,0,PDanceMusic
0,0,1,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,3,1,2,1,0,1,2,0,0,0,3,0,0,0,0,1,"@life_spaces 
The kitchen corner of my home.
Cooking makes me feel happy &amp; relaxed.
I love to try out new recipes.… https://t.co/tkseEk1WsC",16-Feb-2017 (08:50:00.000000),832150023836155904,1,Rishabhprakash4
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,1,2,1,0,1,3,0,0,0,3,0,0,0,0,1,@Zoella just want to say how much I loved your new video and how relaxed and happier you make me feel about myself.… https://t.co/kgIjMHpsaA,16-Feb-2017 (08:48:06.000000),832149542418120704,1,mariagoldsmith6
0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,3,1,1,1,0,1,3,0,0,0,3,0,0,1,0,1,when I feel boring than I like sleeping more an more until I have relaxed. only sleep is real.,16-Feb-2017 (08:41:02.000000),832147764418973696,0,MdSajuAhmed5
0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,"@KayVictoriaC I'm sorry Kay, hope you feel better, listen to some Beatles maybe to help get relaxed",16-Feb-2017 (08:19:07.000000),832142251832832000,0,nobrizan
0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,1,@bigboinz I feel so unbelievably relaxed right now you have no idea,16-Feb-2017 (06:52:01.000000),832120331636658176,0,SerenaWynter1
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,1,1,1,0,1,2,0,0,0,1,0,0,0,0,1,I feel so relaxed and ready to go to bed now (I have to be up in like 5 hours 😓),16-Feb-2017 (06:33:50.000000),832115754548023296,0,bettaboy123
0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,-1,0,-1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,"@midorifield - while laying down and kinda listening to the sounds while I feel relaxed, it helps me sleep when I'm having trouble",16-Feb-2017 (06:26:32.000000),832113918432706560,0,CarnivorousCat
0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,I do not rush so you will feel relaxed with me!! https://t.co/GETeG0grHs   Brighton Escorts https://t.co/Ct3cr3EAuk,16-Feb-2017 (06:25:27.000000),832113643508613120,1,PlanetCallGirls
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,0,-1,1,1,0,0,0,0,3,0,1,0,1,1,0,0,0,-1,"Certainly not. Have you seen how ""relaxed"" people get when it's a half day of work? I feel procrastination would be… https://t.co/Vgecv9rvA5",16-Feb-2017 (06:22:28.000000),832112894871482368,1,jodi_thefixer
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,shout out to stoychoff putting me on to this relaxing music while doing my homework..😩☺️☺️ I feel ease and relaxed.. and im done.,16-Feb-2017 (05:59:25.000000),832107092890759168,0,__rishaa
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,1,1,0,1,4,0,0,0,1,0,0,0,0,1,"I tried to take it easy this week but I don't feel relaxed, I just feel behind",16-Feb-2017 (05:46:11.000000),832103761396920320,0,lightbug01
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,I forgot what it feels like to be relaxed .,16-Feb-2017 (05:42:20.000000),832102793510948864,0,jaaycolee17_
